"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Dec-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","57.991329","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Nov-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","57.003176","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Oct-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","58.159064","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Sep-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","56.106307","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Aug-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","53.982034","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jul-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","52.507528","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Jun-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","52.0452","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-May-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.79745","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Apr-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.791144","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Mar-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.791234","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","29-Feb-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.796174","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jan-2000","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.770247","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Dec-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.764705","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Nov-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.765313","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Oct-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.753448","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Sep-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.728354","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Aug-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.640779","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jul-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.606713","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Jun-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","51.70171","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-May-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","48.484769","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Apr-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Mar-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","28-Feb-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jan-1999","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Dec-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Nov-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Oct-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Sep-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Aug-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.115","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jul-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","46.2633","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Jun-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","44.59396","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-May-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","44.160907","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Apr-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","44.291123","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Mar-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","44.197432","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","28-Feb-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","44.1602","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jan-1998","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","44.1602","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Dec-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","44.1602","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Nov-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","44.1602","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Oct-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","42.621548","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Sep-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.6213","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Aug-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.6213","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jul-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.60125","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Jun-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.494508","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-May-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.441784","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Apr-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.25639","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Mar-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.2203","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","28-Feb-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.2203","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jan-1997","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.2203","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Dec-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.2203","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Nov-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","40.2203","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Oct-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","38.160833","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Sep-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","36.611317","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Aug-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","35.57524","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jul-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","35.282119","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Jun-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","35.056967","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-May-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","34.849605","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Apr-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","34.707082","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Mar-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","34.571929","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","29-Feb-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","34.435336","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jan-1996","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","34.343333","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Dec-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","34.3357","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Nov-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","34.3357","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Oct-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","32.107057","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Sep-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","31.518628","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Aug-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","31.35631","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-Jul-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","31.203289","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Jun-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","31.051721","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","31-May-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","30.9936","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
"Bank Floating Average Exchange Rates  (PKR per National Currency)","30-Apr-1995","TS_GP_ER_FAERPKR_M.E00220","22 Average Exchange rate of Pak Rupees per U.S. Dollar","30.9505","PKR","Normal","","220","Average Exchange rate of Pak Rupees per U.S. Dollar"
